icd_code,icd_version,long_title
S22022B,10,"Unstable burst fracture of second thoracic vertebra, initial encounter for open fracture"
S22022D,10,"Unstable burst fracture of second thoracic vertebra, subsequent encounter for fracture with routine healing"
S22022G,10,"Unstable burst fracture of second thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22022K,10,"Unstable burst fracture of second thoracic vertebra, subsequent encounter for fracture with nonunion"
S22022S,10,"Unstable burst fracture of second thoracic vertebra, sequela"
S22028,10,Other fracture of second thoracic vertebra
S22028A,10,"Other fracture of second thoracic vertebra, initial encounter for closed fracture"
S22028B,10,"Other fracture of second thoracic vertebra, initial encounter for open fracture"
S22028D,10,"Other fracture of second thoracic vertebra, subsequent encounter for fracture with routine healing"
S22028G,10,"Other fracture of second thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22028K,10,"Other fracture of second thoracic vertebra, subsequent encounter for fracture with nonunion"
S22028S,10,"Other fracture of second thoracic vertebra, sequela"
S22029,10,Unspecified fracture of second thoracic vertebra
S22029A,10,"Unspecified fracture of second thoracic vertebra, initial encounter for closed fracture"
S22029B,10,"Unspecified fracture of second thoracic vertebra, initial encounter for open fracture"
S22029D,10,"Unspecified fracture of second thoracic vertebra, subsequent encounter for fracture with routine healing"
S22029G,10,"Unspecified fracture of second thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22029K,10,"Unspecified fracture of second thoracic vertebra, subsequent encounter for fracture with nonunion"
S22029S,10,"Unspecified fracture of second thoracic vertebra, sequela"
S2203,10,Fracture of third thoracic vertebra
S22030,10,Wedge compression fracture of third thoracic vertebra
S22030A,10,"Wedge compression fracture of third thoracic vertebra, initial encounter for closed fracture"
S22030B,10,"Wedge compression fracture of third thoracic vertebra, initial encounter for open fracture"
S22030D,10,"Wedge compression fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing"
S22030G,10,"Wedge compression fracture of third thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22030K,10,"Wedge compression fracture of third thoracic vertebra, subsequent encounter for fracture with nonunion"
S22030S,10,"Wedge compression fracture of third thoracic vertebra, sequela"
S22031,10,Stable burst fracture of third thoracic vertebra
S22031A,10,"Stable burst fracture of third thoracic vertebra, initial encounter for closed fracture"
S22031B,10,"Stable burst fracture of third thoracic vertebra, initial encounter for open fracture"
S22031D,10,"Stable burst fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing"
S22031G,10,"Stable burst fracture of third thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22031K,10,"Stable burst fracture of third thoracic vertebra, subsequent encounter for fracture with nonunion"
S22031S,10,"Stable burst fracture of third thoracic vertebra, sequela"
S22032,10,Unstable burst fracture of third thoracic vertebra
S22032A,10,"Unstable burst fracture of third thoracic vertebra, initial encounter for closed fracture"
S22032B,10,"Unstable burst fracture of third thoracic vertebra, initial encounter for open fracture"
S22032D,10,"Unstable burst fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing"
S22032G,10,"Unstable burst fracture of third thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22032K,10,"Unstable burst fracture of third thoracic vertebra, subsequent encounter for fracture with nonunion"
S22032S,10,"Unstable burst fracture of third thoracic vertebra, sequela"
S22038,10,Other fracture of third thoracic vertebra
S22038A,10,"Other fracture of third thoracic vertebra, initial encounter for closed fracture"
S22038B,10,"Other fracture of third thoracic vertebra, initial encounter for open fracture"
S22038D,10,"Other fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing"
S22038G,10,"Other fracture of third thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22038K,10,"Other fracture of third thoracic vertebra, subsequent encounter for fracture with nonunion"
S22038S,10,"Other fracture of third thoracic vertebra, sequela"
S22039,10,Unspecified fracture of third thoracic vertebra
S22039A,10,"Unspecified fracture of third thoracic vertebra, initial encounter for closed fracture"
S22039B,10,"Unspecified fracture of third thoracic vertebra, initial encounter for open fracture"
S22039D,10,"Unspecified fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing"
S22039G,10,"Unspecified fracture of third thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22039K,10,"Unspecified fracture of third thoracic vertebra, subsequent encounter for fracture with nonunion"
S22039S,10,"Unspecified fracture of third thoracic vertebra, sequela"
S2204,10,Fracture of fourth thoracic vertebra
S22040,10,Wedge compression fracture of fourth thoracic vertebra
S22040A,10,"Wedge compression fracture of fourth thoracic vertebra, initial encounter for closed fracture"
S22040B,10,"Wedge compression fracture of fourth thoracic vertebra, initial encounter for open fracture"
S22040D,10,"Wedge compression fracture of fourth thoracic vertebra, subsequent encounter for fracture with routine healing"
S22040G,10,"Wedge compression fracture of fourth thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22040K,10,"Wedge compression fracture of fourth thoracic vertebra, subsequent encounter for fracture with nonunion"
S22040S,10,"Wedge compression fracture of fourth thoracic vertebra, sequela"
S22041,10,Stable burst fracture of fourth thoracic vertebra
S22041A,10,"Stable burst fracture of fourth thoracic vertebra, initial encounter for closed fracture"
S22041B,10,"Stable burst fracture of fourth thoracic vertebra, initial encounter for open fracture"
S22041D,10,"Stable burst fracture of fourth thoracic vertebra, subsequent encounter for fracture with routine healing"
S22041G,10,"Stable burst fracture of fourth thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22041K,10,"Stable burst fracture of fourth thoracic vertebra, subsequent encounter for fracture with nonunion"
S22041S,10,"Stable burst fracture of fourth thoracic vertebra, sequela"
S22042,10,Unstable burst fracture of fourth thoracic vertebra
S22042A,10,"Unstable burst fracture of fourth thoracic vertebra, initial encounter for closed fracture"
S22042B,10,"Unstable burst fracture of fourth thoracic vertebra, initial encounter for open fracture"
S22042D,10,"Unstable burst fracture of fourth thoracic vertebra, subsequent encounter for fracture with routine healing"
S22042G,10,"Unstable burst fracture of fourth thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22042K,10,"Unstable burst fracture of fourth thoracic vertebra, subsequent encounter for fracture with nonunion"
S22042S,10,"Unstable burst fracture of fourth thoracic vertebra, sequela"
S22048,10,Other fracture of fourth thoracic vertebra
S22048A,10,"Other fracture of fourth thoracic vertebra, initial encounter for closed fracture"
S22048B,10,"Other fracture of fourth thoracic vertebra, initial encounter for open fracture"
S22048D,10,"Other fracture of fourth thoracic vertebra, subsequent encounter for fracture with routine healing"
S22048G,10,"Other fracture of fourth thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22048K,10,"Other fracture of fourth thoracic vertebra, subsequent encounter for fracture with nonunion"
S22048S,10,"Other fracture of fourth thoracic vertebra, sequela"
S22049,10,Unspecified fracture of fourth thoracic vertebra
S22049A,10,"Unspecified fracture of fourth thoracic vertebra, initial encounter for closed fracture"
S22049B,10,"Unspecified fracture of fourth thoracic vertebra, initial encounter for open fracture"
S22049D,10,"Unspecified fracture of fourth thoracic vertebra, subsequent encounter for fracture with routine healing"
S22049G,10,"Unspecified fracture of fourth thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22049K,10,"Unspecified fracture of fourth thoracic vertebra, subsequent encounter for fracture with nonunion"
S22049S,10,"Unspecified fracture of fourth thoracic vertebra, sequela"
S2205,10,Fracture of T5-T6 vertebra
S22050,10,Wedge compression fracture of T5-T6 vertebra
S22050A,10,"Wedge compression fracture of T5-T6 vertebra, initial encounter for closed fracture"
S22050B,10,"Wedge compression fracture of T5-T6 vertebra, initial encounter for open fracture"
S22050D,10,"Wedge compression fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing"
S22050G,10,"Wedge compression fracture of T5-T6 vertebra, subsequent encounter for fracture with delayed healing"
S22050K,10,"Wedge compression fracture of T5-T6 vertebra, subsequent encounter for fracture with nonunion"
S22050S,10,"Wedge compression fracture of T5-T6 vertebra, sequela"
S22051,10,Stable burst fracture of T5-T6 vertebra
S22051A,10,"Stable burst fracture of T5-T6 vertebra, initial encounter for closed fracture"
S22051B,10,"Stable burst fracture of T5-T6 vertebra, initial encounter for open fracture"
S22051D,10,"Stable burst fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing"
S22051G,10,"Stable burst fracture of T5-T6 vertebra, subsequent encounter for fracture with delayed healing"
S22051K,10,"Stable burst fracture of T5-T6 vertebra, subsequent encounter for fracture with nonunion"
S22051S,10,"Stable burst fracture of T5-T6 vertebra, sequela"
S22052,10,Unstable burst fracture of T5-T6 vertebra
S22052A,10,"Unstable burst fracture of T5-T6 vertebra, initial encounter for closed fracture"
S22052B,10,"Unstable burst fracture of T5-T6 vertebra, initial encounter for open fracture"
S22052D,10,"Unstable burst fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing"
S22052G,10,"Unstable burst fracture of T5-T6 vertebra, subsequent encounter for fracture with delayed healing"
S22052K,10,"Unstable burst fracture of T5-T6 vertebra, subsequent encounter for fracture with nonunion"
S22052S,10,"Unstable burst fracture of T5-T6 vertebra, sequela"
S22058,10,Other fracture of T5-T6 vertebra
S22058A,10,"Other fracture of T5-T6 vertebra, initial encounter for closed fracture"
S22058B,10,"Other fracture of T5-T6 vertebra, initial encounter for open fracture"
S22058D,10,"Other fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing"
S22058G,10,"Other fracture of T5-T6 vertebra, subsequent encounter for fracture with delayed healing"
S22058K,10,"Other fracture of T5-T6 vertebra, subsequent encounter for fracture with nonunion"
S22058S,10,"Other fracture of T5-T6 vertebra, sequela"
S22059,10,Unspecified fracture of T5-T6 vertebra
S22059A,10,"Unspecified fracture of T5-T6 vertebra, initial encounter for closed fracture"
S22059B,10,"Unspecified fracture of T5-T6 vertebra, initial encounter for open fracture"
S22059D,10,"Unspecified fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing"
S22059G,10,"Unspecified fracture of T5-T6 vertebra, subsequent encounter for fracture with delayed healing"
S22059K,10,"Unspecified fracture of T5-T6 vertebra, subsequent encounter for fracture with nonunion"
S22059S,10,"Unspecified fracture of T5-T6 vertebra, sequela"
S2206,10,Fracture of T7-T8 vertebra
S22060,10,Wedge compression fracture of T7-T8 vertebra
S22060A,10,"Wedge compression fracture of T7-T8 vertebra, initial encounter for closed fracture"
S22060B,10,"Wedge compression fracture of T7-T8 vertebra, initial encounter for open fracture"
S22060D,10,"Wedge compression fracture of T7-T8 vertebra, subsequent encounter for fracture with routine healing"
S22060G,10,"Wedge compression fracture of T7-T8 vertebra, subsequent encounter for fracture with delayed healing"
S22060K,10,"Wedge compression fracture of T7-T8 vertebra, subsequent encounter for fracture with nonunion"
S22060S,10,"Wedge compression fracture of T7-T8 vertebra, sequela"
S22061,10,Stable burst fracture of T7-T8 vertebra
S22061A,10,"Stable burst fracture of T7-T8 vertebra, initial encounter for closed fracture"
S22061B,10,"Stable burst fracture of T7-T8 vertebra, initial encounter for open fracture"
S22061D,10,"Stable burst fracture of T7-T8 vertebra, subsequent encounter for fracture with routine healing"
S22061G,10,"Stable burst fracture of T7-T8 vertebra, subsequent encounter for fracture with delayed healing"
S22061K,10,"Stable burst fracture of T7-T8 vertebra, subsequent encounter for fracture with nonunion"
S22061S,10,"Stable burst fracture of T7-T8 vertebra, sequela"
S22062,10,Unstable burst fracture of T7-T8 vertebra
S22062A,10,"Unstable burst fracture of T7-T8 vertebra, initial encounter for closed fracture"
S22062B,10,"Unstable burst fracture of T7-T8 vertebra, initial encounter for open fracture"
S22062D,10,"Unstable burst fracture of T7-T8 vertebra, subsequent encounter for fracture with routine healing"
S22062G,10,"Unstable burst fracture of T7-T8 vertebra, subsequent encounter for fracture with delayed healing"
S22062K,10,"Unstable burst fracture of T7-T8 vertebra, subsequent encounter for fracture with nonunion"
S22062S,10,"Unstable burst fracture of T7-T8 vertebra, sequela"
S22068,10,Other fracture of T7-T8 thoracic vertebra
S22068A,10,"Other fracture of T7-T8 thoracic vertebra, initial encounter for closed fracture"
S22068B,10,"Other fracture of T7-T8 thoracic vertebra, initial encounter for open fracture"
S22068D,10,"Other fracture of T7-T8 thoracic vertebra, subsequent encounter for fracture with routine healing"
S22068G,10,"Other fracture of T7-T8 thoracic vertebra, subsequent encounter for fracture with delayed healing"
S22068K,10,"Other fracture of T7-T8 thoracic vertebra, subsequent encounter for fracture with nonunion"
S22068S,10,"Other fracture of T7-T8 thoracic vertebra, sequela"
S22069,10,Unspecified fracture of T7-T8 vertebra
S22069A,10,"Unspecified fracture of T7-T8 vertebra, initial encounter for closed fracture"
S22069B,10,"Unspecified fracture of T7-T8 vertebra, initial encounter for open fracture"
S22069D,10,"Unspecified fracture of T7-T8 vertebra, subsequent encounter for fracture with routine healing"
S22069G,10,"Unspecified fracture of T7-T8 vertebra, subsequent encounter for fracture with delayed healing"
S22069K,10,"Unspecified fracture of T7-T8 vertebra, subsequent encounter for fracture with nonunion"
S22069S,10,"Unspecified fracture of T7-T8 vertebra, sequela"
S2207,10,Fracture of T9-T10 vertebra
S22070,10,Wedge compression fracture of T9-T10 vertebra
S22070A,10,"Wedge compression fracture of T9-T10 vertebra, initial encounter for closed fracture"
S22070B,10,"Wedge compression fracture of T9-T10 vertebra, initial encounter for open fracture"
S22070D,10,"Wedge compression fracture of T9-T10 vertebra, subsequent encounter for fracture with routine healing"
S22070G,10,"Wedge compression fracture of T9-T10 vertebra, subsequent encounter for fracture with delayed healing"
S22070K,10,"Wedge compression fracture of T9-T10 vertebra, subsequent encounter for fracture with nonunion"
S22070S,10,"Wedge compression fracture of T9-T10 vertebra, sequela"
S22071,10,Stable burst fracture of T9-T10 vertebra
S22071A,10,"Stable burst fracture of T9-T10 vertebra, initial encounter for closed fracture"
S22071B,10,"Stable burst fracture of T9-T10 vertebra, initial encounter for open fracture"
S22071D,10,"Stable burst fracture of T9-T10 vertebra, subsequent encounter for fracture with routine healing"
S22071G,10,"Stable burst fracture of T9-T10 vertebra, subsequent encounter for fracture with delayed healing"
S22071K,10,"Stable burst fracture of T9-T10 vertebra, subsequent encounter for fracture with nonunion"
S22071S,10,"Stable burst fracture of T9-T10 vertebra, sequela"
S22072,10,Unstable burst fracture of T9-T10 vertebra
S22072A,10,"Unstable burst fracture of T9-T10 vertebra, initial encounter for closed fracture"
S22072B,10,"Unstable burst fracture of T9-T10 vertebra, initial encounter for open fracture"
S22072D,10,"Unstable burst fracture of T9-T10 vertebra, subsequent encounter for fracture with routine healing"
S22072G,10,"Unstable burst fracture of T9-T10 vertebra, subsequent encounter for fracture with delayed healing"
S22072K,10,"Unstable burst fracture of T9-T10 vertebra, subsequent encounter for fracture with nonunion"
S22072S,10,"Unstable burst fracture of T9-T10 vertebra, sequela"
S22078,10,Other fracture of T9-T10 vertebra
S22078A,10,"Other fracture of T9-T10 vertebra, initial encounter for closed fracture"
S22078B,10,"Other fracture of T9-T10 vertebra, initial encounter for open fracture"
S22078D,10,"Other fracture of T9-T10 vertebra, subsequent encounter for fracture with routine healing"
S22078G,10,"Other fracture of T9-T10 vertebra, subsequent encounter for fracture with delayed healing"
S22078K,10,"Other fracture of T9-T10 vertebra, subsequent encounter for fracture with nonunion"
S22078S,10,"Other fracture of T9-T10 vertebra, sequela"
S22079,10,Unspecified fracture of T9-T10 vertebra
S22079A,10,"Unspecified fracture of T9-T10 vertebra, initial encounter for closed fracture"
S22079B,10,"Unspecified fracture of T9-T10 vertebra, initial encounter for open fracture"
S22079D,10,"Unspecified fracture of T9-T10 vertebra, subsequent encounter for fracture with routine healing"
S22079G,10,"Unspecified fracture of T9-T10 vertebra, subsequent encounter for fracture with delayed healing"
S22079K,10,"Unspecified fracture of T9-T10 vertebra, subsequent encounter for fracture with nonunion"
S22079S,10,"Unspecified fracture of T9-T10 vertebra, sequela"
S2208,10,Fracture of T11-T12 vertebra
S22080,10,Wedge compression fracture of T11-T12 vertebra
S22080A,10,"Wedge compression fracture of T11-T12 vertebra, initial encounter for closed fracture"
S22080B,10,"Wedge compression fracture of T11-T12 vertebra, initial encounter for open fracture"
S22080D,10,"Wedge compression fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing"
S22080G,10,"Wedge compression fracture of T11-T12 vertebra, subsequent encounter for fracture with delayed healing"
S22080K,10,"Wedge compression fracture of T11-T12 vertebra, subsequent encounter for fracture with nonunion"
S22080S,10,"Wedge compression fracture of T11-T12 vertebra, sequela"
S22081,10,Stable burst fracture of T11-T12 vertebra
S22081A,10,"Stable burst fracture of T11-T12 vertebra, initial encounter for closed fracture"
S22081B,10,"Stable burst fracture of T11-T12 vertebra, initial encounter for open fracture"
S22081D,10,"Stable burst fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing"
S22081G,10,"Stable burst fracture of T11-T12 vertebra, subsequent encounter for fracture with delayed healing"
S22081K,10,"Stable burst fracture of T11-T12 vertebra, subsequent encounter for fracture with nonunion"
S22081S,10,"Stable burst fracture of T11-T12 vertebra, sequela"
S22082,10,Unstable burst fracture of T11-T12 vertebra
S22082A,10,"Unstable burst fracture of T11-T12 vertebra, initial encounter for closed fracture"
S22082B,10,"Unstable burst fracture of T11-T12 vertebra, initial encounter for open fracture"
S22082D,10,"Unstable burst fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing"
S22082G,10,"Unstable burst fracture of T11-T12 vertebra, subsequent encounter for fracture with delayed healing"
S22082K,10,"Unstable burst fracture of T11-T12 vertebra, subsequent encounter for fracture with nonunion"
S22082S,10,"Unstable burst fracture of T11-T12 vertebra, sequela"
S22088,10,Other fracture of T11-T12 vertebra
S22088A,10,"Other fracture of T11-T12 vertebra, initial encounter for closed fracture"
S22088B,10,"Other fracture of T11-T12 vertebra, initial encounter for open fracture"
S22088D,10,"Other fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing"
S22088G,10,"Other fracture of T11-T12 vertebra, subsequent encounter for fracture with delayed healing"
S22088K,10,"Other fracture of T11-T12 vertebra, subsequent encounter for fracture with nonunion"
S22088S,10,"Other fracture of T11-T12 vertebra, sequela"
S22089,10,Unspecified fracture of T11-T12 vertebra
S22089A,10,"Unspecified fracture of T11-T12 vertebra, initial encounter for closed fracture"
S22089B,10,"Unspecified fracture of T11-T12 vertebra, initial encounter for open fracture"
S22089D,10,"Unspecified fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing"
S22089G,10,"Unspecified fracture of T11-T12 vertebra, subsequent encounter for fracture with delayed healing"
S22089K,10,"Unspecified fracture of T11-T12 vertebra, subsequent encounter for fracture with nonunion"
S22089S,10,"Unspecified fracture of T11-T12 vertebra, sequela"
S320,10,Fracture of lumbar vertebra
S3200,10,Fracture of unspecified lumbar vertebra
S32000,10,Wedge compression fracture of unspecified lumbar vertebra
S32000A,10,"Wedge compression fracture of unspecified lumbar vertebra, initial encounter for closed fracture"
S32000B,10,"Wedge compression fracture of unspecified lumbar vertebra, initial encounter for open fracture"
S32000D,10,"Wedge compression fracture of unspecified lumbar vertebra, subsequent encounter for fracture with routine healing"
S32000G,10,"Wedge compression fracture of unspecified lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32000K,10,"Wedge compression fracture of unspecified lumbar vertebra, subsequent encounter for fracture with nonunion"
S32000S,10,"Wedge compression fracture of unspecified lumbar vertebra, sequela"
S32001,10,Stable burst fracture of unspecified lumbar vertebra
S32001A,10,"Stable burst fracture of unspecified lumbar vertebra, initial encounter for closed fracture"
S32001B,10,"Stable burst fracture of unspecified lumbar vertebra, initial encounter for open fracture"
S32001D,10,"Stable burst fracture of unspecified lumbar vertebra, subsequent encounter for fracture with routine healing"
S32001G,10,"Stable burst fracture of unspecified lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32001K,10,"Stable burst fracture of unspecified lumbar vertebra, subsequent encounter for fracture with nonunion"
S32001S,10,"Stable burst fracture of unspecified lumbar vertebra, sequela"
S32002,10,Unstable burst fracture of unspecified lumbar vertebra
S32002A,10,"Unstable burst fracture of unspecified lumbar vertebra, initial encounter for closed fracture"
S32002B,10,"Unstable burst fracture of unspecified lumbar vertebra, initial encounter for open fracture"
S32002D,10,"Unstable burst fracture of unspecified lumbar vertebra, subsequent encounter for fracture with routine healing"
S32002G,10,"Unstable burst fracture of unspecified lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32002K,10,"Unstable burst fracture of unspecified lumbar vertebra, subsequent encounter for fracture with nonunion"
S32002S,10,"Unstable burst fracture of unspecified lumbar vertebra, sequela"
S32008,10,Other fracture of unspecified lumbar vertebra
S32008A,10,"Other fracture of unspecified lumbar vertebra, initial encounter for closed fracture"
S32008B,10,"Other fracture of unspecified lumbar vertebra, initial encounter for open fracture"
S32008D,10,"Other fracture of unspecified lumbar vertebra, subsequent encounter for fracture with routine healing"
S32008G,10,"Other fracture of unspecified lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32008K,10,"Other fracture of unspecified lumbar vertebra, subsequent encounter for fracture with nonunion"
S32008S,10,"Other fracture of unspecified lumbar vertebra, sequela"
S32009,10,Unspecified fracture of unspecified lumbar vertebra
S32009A,10,"Unspecified fracture of unspecified lumbar vertebra, initial encounter for closed fracture"
S32009B,10,"Unspecified fracture of unspecified lumbar vertebra, initial encounter for open fracture"
S32009D,10,"Unspecified fracture of unspecified lumbar vertebra, subsequent encounter for fracture with routine healing"
S32009G,10,"Unspecified fracture of unspecified lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32009K,10,"Unspecified fracture of unspecified lumbar vertebra, subsequent encounter for fracture with nonunion"
S32009S,10,"Unspecified fracture of unspecified lumbar vertebra, sequela"
S3201,10,Fracture of first lumbar vertebra
S32010,10,Wedge compression fracture of first lumbar vertebra
S32010A,10,"Wedge compression fracture of first lumbar vertebra, initial encounter for closed fracture"
S32010B,10,"Wedge compression fracture of first lumbar vertebra, initial encounter for open fracture"
S32010D,10,"Wedge compression fracture of first lumbar vertebra, subsequent encounter for fracture with routine healing"
S32010G,10,"Wedge compression fracture of first lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32010K,10,"Wedge compression fracture of first lumbar vertebra, subsequent encounter for fracture with nonunion"
S32010S,10,"Wedge compression fracture of first lumbar vertebra, sequela"
S32011,10,Stable burst fracture of first lumbar vertebra
S32011A,10,"Stable burst fracture of first lumbar vertebra, initial encounter for closed fracture"
S32011B,10,"Stable burst fracture of first lumbar vertebra, initial encounter for open fracture"
S32011D,10,"Stable burst fracture of first lumbar vertebra, subsequent encounter for fracture with routine healing"
S32011G,10,"Stable burst fracture of first lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32011K,10,"Stable burst fracture of first lumbar vertebra, subsequent encounter for fracture with nonunion"
S32011S,10,"Stable burst fracture of first lumbar vertebra, sequela"
S32012,10,Unstable burst fracture of first lumbar vertebra
S32012A,10,"Unstable burst fracture of first lumbar vertebra, initial encounter for closed fracture"
S32012B,10,"Unstable burst fracture of first lumbar vertebra, initial encounter for open fracture"
S32012D,10,"Unstable burst fracture of first lumbar vertebra, subsequent encounter for fracture with routine healing"
S32012G,10,"Unstable burst fracture of first lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32012K,10,"Unstable burst fracture of first lumbar vertebra, subsequent encounter for fracture with nonunion"
S32012S,10,"Unstable burst fracture of first lumbar vertebra, sequela"
S32018,10,Other fracture of first lumbar vertebra
S32018A,10,"Other fracture of first lumbar vertebra, initial encounter for closed fracture"
S32018B,10,"Other fracture of first lumbar vertebra, initial encounter for open fracture"
S32018D,10,"Other fracture of first lumbar vertebra, subsequent encounter for fracture with routine healing"
S32018G,10,"Other fracture of first lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32018K,10,"Other fracture of first lumbar vertebra, subsequent encounter for fracture with nonunion"
S32018S,10,"Other fracture of first lumbar vertebra, sequela"
S32019,10,Unspecified fracture of first lumbar vertebra
S32019A,10,"Unspecified fracture of first lumbar vertebra, initial encounter for closed fracture"
S32019B,10,"Unspecified fracture of first lumbar vertebra, initial encounter for open fracture"
S32019D,10,"Unspecified fracture of first lumbar vertebra, subsequent encounter for fracture with routine healing"
S32019G,10,"Unspecified fracture of first lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32019K,10,"Unspecified fracture of first lumbar vertebra, subsequent encounter for fracture with nonunion"
S32019S,10,"Unspecified fracture of first lumbar vertebra, sequela"
S3202,10,Fracture of second lumbar vertebra
S32020,10,Wedge compression fracture of second lumbar vertebra
S32020A,10,"Wedge compression fracture of second lumbar vertebra, initial encounter for closed fracture"
S32020B,10,"Wedge compression fracture of second lumbar vertebra, initial encounter for open fracture"
S32020D,10,"Wedge compression fracture of second lumbar vertebra, subsequent encounter for fracture with routine healing"
S32020G,10,"Wedge compression fracture of second lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32020K,10,"Wedge compression fracture of second lumbar vertebra, subsequent encounter for fracture with nonunion"
S32020S,10,"Wedge compression fracture of second lumbar vertebra, sequela"
S32021,10,Stable burst fracture of second lumbar vertebra
S32021A,10,"Stable burst fracture of second lumbar vertebra, initial encounter for closed fracture"
S32021B,10,"Stable burst fracture of second lumbar vertebra, initial encounter for open fracture"
S32021D,10,"Stable burst fracture of second lumbar vertebra, subsequent encounter for fracture with routine healing"
S32021G,10,"Stable burst fracture of second lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32021K,10,"Stable burst fracture of second lumbar vertebra, subsequent encounter for fracture with nonunion"
S32021S,10,"Stable burst fracture of second lumbar vertebra, sequela"
S32022,10,Unstable burst fracture of second lumbar vertebra
S32022A,10,"Unstable burst fracture of second lumbar vertebra, initial encounter for closed fracture"
S32022B,10,"Unstable burst fracture of second lumbar vertebra, initial encounter for open fracture"
S32022D,10,"Unstable burst fracture of second lumbar vertebra, subsequent encounter for fracture with routine healing"
S32022G,10,"Unstable burst fracture of second lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32022K,10,"Unstable burst fracture of second lumbar vertebra, subsequent encounter for fracture with nonunion"
S32022S,10,"Unstable burst fracture of second lumbar vertebra, sequela"
S32028,10,Other fracture of second lumbar vertebra
S32028A,10,"Other fracture of second lumbar vertebra, initial encounter for closed fracture"
S32028B,10,"Other fracture of second lumbar vertebra, initial encounter for open fracture"
S32028D,10,"Other fracture of second lumbar vertebra, subsequent encounter for fracture with routine healing"
S32028G,10,"Other fracture of second lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32028K,10,"Other fracture of second lumbar vertebra, subsequent encounter for fracture with nonunion"
S32028S,10,"Other fracture of second lumbar vertebra, sequela"
S32029,10,Unspecified fracture of second lumbar vertebra
S32029A,10,"Unspecified fracture of second lumbar vertebra, initial encounter for closed fracture"
S32029B,10,"Unspecified fracture of second lumbar vertebra, initial encounter for open fracture"
S32029D,10,"Unspecified fracture of second lumbar vertebra, subsequent encounter for fracture with routine healing"
S32029G,10,"Unspecified fracture of second lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32029K,10,"Unspecified fracture of second lumbar vertebra, subsequent encounter for fracture with nonunion"
S32029S,10,"Unspecified fracture of second lumbar vertebra, sequela"
S3203,10,Fracture of third lumbar vertebra
S32030,10,Wedge compression fracture of third lumbar vertebra
S32030A,10,"Wedge compression fracture of third lumbar vertebra, initial encounter for closed fracture"
S32030B,10,"Wedge compression fracture of third lumbar vertebra, initial encounter for open fracture"
S32030D,10,"Wedge compression fracture of third lumbar vertebra, subsequent encounter for fracture with routine healing"
S32030G,10,"Wedge compression fracture of third lumbar vertebra, subsequent encounter for fracture with delayed healing"
S32030K,10,"Wedge compression fracture of third lumbar vertebra, subsequent encounter for fracture with nonunion"
S32030S,10,"Wedge compression fracture of third lumbar vertebra, sequela"
S32031,10,Stable burst fracture of third lumbar vertebra
S32031A,10,"Stable burst fracture of third lumbar vertebra, initial encounter for closed fracture"
S32031B,10,"Stable burst fracture of third lumbar vertebra, initial encounter for open fracture"
S32031D,10,"Stable burst fracture of third lumbar vertebra, subsequent encounter for fracture with routine healing"
S32031G,10,"Stable burst fracture of third lumbar vertebra, subsequent encounter for fracture with delayed healing"
